Temporada,Jornada,Posicion_Local,Puntos_Acumulados_Local,Local,Goles_Acumulados_Local,Visitante,Goles_Acumulados_Visitantes,Puntos_Acumulados_Visitantes,Posicion_Visitante,Resultado,Ratio_Jornada_Local,Ratio_Jornada_Visitante,Estado_Tabla_Local,Estado_Tabla_Visitante,Racha_Local,Racha_Visitante,Racha_Puntos_Local,Racha_Puntos_Visitante,Media_Goles,Media_Goles_Local,Media_Goles_Visitante,Goles_Encajados_Local_Acumulados,Goles_Encajados_Visitante_Acumulados,Goles_Marcados_Local_Acumulados,Goles_Marcados_Visitante_Acumulados,Diferencia_Posicion,Rendimiento_Casa_Local,Rendimiento_Fuera_Visitante,Forma_Reciente_Local,Forma_Reciente_Visitante,Porterias_Cero_Local_Acum,Porterias_Cero_Visitante_Acum,Diferencia_Puntos_Local,Diferencia_Puntos_Visitante,Ratio_Goles_por_partido_Visitante,Ratio_Goles_por_partido_Local,Local_Es_Favorito,Visitante_Es_Favorito,Rendimiento_Vistante,Rendimiento_Local,Local_Es_Ofensivo,Visitante_Es_Ofensivo,Local_Es_Defensivo,Visitante_Es_Defensivo
2006,4,17,0.0,32,1.0,33,4.0,3.0,7,1,0.0,0.75,3,2,10,13,2,2,2.5,1.0,0.0,3,0,1,1,10,0.0,0.17647058823529413,-9.0,-7.0,12,9,-3.0,3.0,1.0,0.25,0,0,0.14285714285714285,0.014705882352941176,0,1,0,1
2006,4,20,0.0,3,2.0,5,21.0,9.0,5,1,0.0,2.25,4,2,8,11,0,0,3.111111111111111,1.2,1.4,4,2,1,6,15,0.0,0.10465116279069768,-8.0,-22.0,12,9,-9.0,9.0,5.25,0.5,0,0,1.05,0.025,1,0,0,1
2006,4,3,9.0,34,23.0,13,5.0,6.0,4,0,2.25,1.5,0,0,7,12,1,2,2.0,3.0,0.0,2,2,7,2,-1,0.1232876712328767,0.1875,-16.0,-12.0,13,9,3.0,-3.0,1.25,5.75,0,0,0.3125,1.9166666666666667,0,1,0,0
2006,4,2,9.0,37,10.0,14,4.0,3.0,11,0,2.25,0.75,0,1,7,4,1,2,0.0,0.0,0.0,1,2,4,1,-9,0.0967741935483871,1.0,-14.0,1.0,14,9,6.0,-6.0,1.0,2.5,0,0,0.09090909090909091,1.25,0,0,1,0
2006,4,10,0.0,24,0.0,39,0.0,0.0,15,1,0.0,0.0,1,3,7,10,1,2,2.5714285714285716,1.0,1.3333333333333333,0,2,1,0,-5,0.0,0.0,-8.0,-11.0,14,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,1,0
2006,4,7,3.0,33,4.0,6,13.0,3.0,14,0,0.75,0.75,2,3,10,14,2,3,0.0,0.0,0.0,1,5,0,3,-7,0.23076923076923078,0.047619047619047616,-6.0,-8.0,15,9,0.0,0.0,3.25,1.0,0,0,0.23214285714285715,0.14285714285714285,0,0,1,0
2006,4,6,6.0,19,10.0,32,1.0,0.0,17,0,1.5,0.0,2,3,11,10,0,2,2.75,2.2,1.0,2,2,5,0,-11,0.06521739130434782,0.0,-13.0,-10.0,16,9,6.0,-6.0,0.25,2.5,0,0,0.014705882352941176,0.4166666666666667,0,1,0,0
2006,4,4,6.0,13,5.0,30,16.0,9.0,1,0,1.5,2.25,0,0,7,11,1,0,2.0,2.0,1.0,0,1,1,5,3,0.20689655172413793,0.10588235294117647,-8.0,-17.0,17,9,-3.0,3.0,4.0,1.25,0,0,4.0,0.3125,0,1,1,0
2006,5,1,9.0,4,18.0,33,20.0,9.0,6,0,1.8,1.8,0,2,13,11,2,0,3.0,0.0,0.0,2,2,2,4,-5,0.15789473684210525,0.5,-10.0,-5.0,17,9,0.0,0.0,4.0,3.6,0,0,0.6666666666666666,3.6,0,0,0,0
2006,5,13,6.0,26,8.0,28,0.0,0.0,19,1,1.2,0.0,1,4,9,10,0,2,3.2,1.6666666666666667,1.0,2,1,2,0,-6,0.07142857142857142,0.0,-18.0,-7.0,17,10,6.0,-6.0,0.0,1.6,0,0,0.0,0.12307692307692308,0,1,0,1
2006,5,16,3.0,8,10.0,37,14.0,12.0,3,0,0.6,2.4,3,0,10,13,2,2,2.0,1.0,1.6666666666666667,5,0,2,1,13,0.039473684210526314,0.16216216216216217,-18.0,-15.0,17,10,-9.0,9.0,2.8,2.0,0,0,0.9333333333333332,0.125,1,0,0,1
2006,5,2,12.0,5,24.0,34,25.0,12.0,4,0,2.4,2.4,0,0,7,8,1,0,3.125,1.75,1.25,0,3,3,4,-2,0.1348314606741573,0.16216216216216217,-18.0,-12.0,17,10,0.0,0.0,5.0,4.8,0,0,1.25,2.4,0,1,1,0
2006,5,18,0.0,32,9.0,41,22.0,6.0,5,1,0.0,1.2,4,2,14,14,3,3,3.25,2.25,1.25,6,6,3,4,13,0.0,0.08333333333333333,-11.0,-7.0,17,10,-6.0,6.0,4.4,1.8,0,0,0.8800000000000001,0.1,0,1,0,0
2006,5,15,3.0,14,4.0,3,3.0,0.0,20,1,0.6,0.0,3,4,2,12,2,2,0.0,0.0,0.0,2,3,1,0,-5,1.5,0.0,1.5,-8.0,17,10,3.0,-3.0,0.6,0.8,0,0,0.03,0.05333333333333334,0,0,1,0
2006,5,12,6.0,22,8.0,24,6.0,3.0,14,1,1.2,0.6,1,3,13,10,2,2,2.5,2.0,0.0,4,2,3,0,-2,0.375,0.033707865168539325,-7.0,-6.0,17,11,3.0,-3.0,1.2,1.6,0,0,0.08571428571428572,0.13333333333333333,0,1,0,1
2006,5,5,6.0,41,22.0,6,13.0,3.0,17,0,1.2,0.6,2,3,7,14,1,3,3.0,1.6666666666666667,1.3333333333333333,0,7,5,3,-12,0.09090909090909091,0.046875,-7.0,1.0,17,11,3.0,-3.0,2.6,4.4,0,0,0.15294117647058825,0.8800000000000001,0,1,1,0
2006,5,8,9.0,19,14.0,4,18.0,9.0,1,0,1.8,1.8,2,0,7,7,1,1,3.4285714285714284,2.75,0.75,2,1,7,5,7,0.0967741935483871,0.16071428571428573,3.0,-8.0,18,11,0.0,0.0,3.6,2.8,0,0,3.6,0.35,0,1,0,1
2006,5,6,9.0,33,20.0,13,7.0,9.0,7,1,1.8,1.8,2,2,13,10,2,2,0.0,0.0,0.0,1,3,2,2,-1,0.6428571428571429,0.2727272727272727,-5.0,3.0,18,11,0.0,0.0,1.4,4.0,0,0,0.19999999999999998,0.6666666666666666,0,0,1,0
2006,6,4,12.0,34,26.0,14,6.0,3.0,17,0,2.0,0.5,0,3,7,10,1,2,0.0,0.0,0.0,2,6,8,1,-13,0.16216216216216217,0.75,4.0,1.0,18,11,9.0,-9.0,1.0,4.333333333333333,0,0,0.058823529411764705,1.0833333333333333,0,0,1,0
2006,6,3,12.0,37,16.0,26,8.0,6.0,12,0,2.0,1.0,0,1,7,13,1,2,1.7,1.1666666666666667,0.3333333333333333,1,3,8,2,-9,0.1276595744680851,0.07058823529411765,4.0,-18.0,19,11,6.0,-6.0,1.3333333333333333,2.6666666666666665,0,0,0.1111111111111111,0.8888888888888888,0,1,1,0
2006,6,20,3.0,3,6.0,8,13.0,6.0,14,1,0.5,1.0,4,3,10,8,2,0,3.375,1.6666666666666667,2.6666666666666665,7,3,2,3,6,0.03409090909090909,0.08450704225352113,-9.0,-16.0,19,12,-3.0,3.0,2.1666666666666665,1.0,0,0,0.15476190476190474,0.05,1,0,0,1
2006,6,8,9.0,30,16.0,5,27.0,15.0,1,0,1.5,2.5,2,0,7,7,1,1,3.142857142857143,1.75,1.75,0,3,2,9,7,0.09375,0.1724137931034483,-13.0,5.0,20,12,-6.0,6.0,4.5,2.6666666666666665,0,0,4.5,0.3333333333333333,0,0,1,0
2006,6,17,3.0,14,6.0,30,16.0,9.0,8,1,0.5,1.5,3,2,6,8,2,0,0.0,0.0,0.0,5,2,3,5,9,1.0,0.10465116279069768,1.0,3.0,20,12,-6.0,6.0,2.6666666666666665,1.0,0,0,0.3333333333333333,0.058823529411764705,0,0,0,1
2006,6,16,3.0,28,1.0,37,16.0,12.0,3,0,0.5,2.0,3,0,10,12,2,2,2.25,1.25,1.25,4,3,0,3,13,0.04,0.16,-7.0,-15.0,21,12,-9.0,9.0,2.6666666666666665,0.16666666666666666,0,0,0.8888888888888888,0.010416666666666666,0,0,0,1
2006,6,1,15.0,5,27.0,33,26.0,9.0,11,0,2.5,1.5,0,1,7,8,1,0,3.5,3.0,0.0,1,4,6,5,-10,0.16666666666666666,0.47368421052631576,-18.0,3.0,22,12,6.0,-6.0,4.333333333333333,4.5,0,0,0.3939393939393939,4.5,0,1,1,0
2006,6,14,6.0,8,13.0,34,26.0,12.0,4,1,1.0,2.0,3,0,13,10,2,2,1.5714285714285714,1.0,1.3333333333333333,7,6,5,5,10,0.07792207792207792,0.16,2.0,3.0,22,12,-6.0,6.0,4.333333333333333,2.1666666666666665,0,0,1.0833333333333333,0.15476190476190474,1,0,0,1
2006,6,9,12.0,4,26.0,41,32.0,12.0,5,1,2.0,2.0,1,2,11,13,0,2,2.5,1.0,2.0,3,7,4,7,4,0.20689655172413793,0.1643835616438356,4.0,4.0,22,13,0.0,0.0,5.333333333333333,4.333333333333333,0,0,1.0666666666666667,0.48148148148148145,1,0,1,0
2006,6,19,3.0,6,15.0,24,7.0,6.0,13,1,0.5,1.0,4,1,8,13,0,2,2.375,1.0,0.8,1,2,3,1,6,0.04411764705882353,0.06666666666666667,-8.0,-7.0,22,14,-3.0,3.0,1.1666666666666667,2.5,0,0,0.08974358974358974,0.13157894736842105,0,1,1,0
2006,7,3,12.0,13,11.0,19,16.0,12.0,6,0,1.7142857142857142,1.7142857142857142,0,2,7,10,1,2,2.3333333333333335,1.0,2.0,0,2,2,0,-3,0.4,0.13793103448275862,-10.0,-10.0,23,14,0.0,0.0,2.2857142857142856,1.5714285714285714,0,0,0.38095238095238093,0.5238095238095238,1,0,1,0
2006,7,19,0.0,32,11.0,39,14.0,6.0,8,1,0.0,0.8571428571428571,4,2,14,13,3,2,2.5555555555555554,0.75,2.5,9,3,4,2,11,0.0,0.07228915662650602,0.0,-10.0,23,15,-6.0,6.0,2.0,1.5714285714285714,0,0,0.25,0.08270676691729323,1,0,0,1
2006,7,13,6.0,22,8.0,32,11.0,0.0,19,0,0.8571428571428571,0.0,1,4,12,14,2,3,3.0,2.0,1.0,5,4,3,0,-6,0.35294117647058826,0.0,2.0,-11.0,24,15,6.0,-6.0,1.5714285714285714,1.1428571428571428,0,0,0.08270676691729323,0.0879120879120879,0,1,0,1
2006,7,5,15.0,41,33.0,13,11.0,12.0,3,0,2.142857142857143,1.7142857142857142,2,0,7,13,1,2,4.25,2.0,1.5,1,4,7,4,2,0.22388059701492538,0.35294117647058826,5.0,2.0,24,15,3.0,-3.0,1.5714285714285714,4.714285714285714,0,0,0.5238095238095238,0.9428571428571428,0,1,1,0
2006,7,1,18.0,34,42.0,26,8.0,6.0,14,0,2.5714285714285716,0.8571428571428571,0,3,7,12,1,2,1.875,0.75,0.5,3,4,10,2,-13,0.24,0.06976744186046512,4.0,2.0,25,15,12.0,-12.0,1.1428571428571428,6.0,0,0,0.08163265306122448,6.0,0,1,1,0
2006,7,10,9.0,33,26.0,14,14.0,3.0,17,0,1.2857142857142858,0.42857142857142855,1,3,12,14,2,3,0.0,0.0,0.0,3,8,3,2,-7,0.6,0.6,3.0,0.0,25,15,6.0,-6.0,2.0,3.7142857142857144,0,0,0.11764705882352941,0.37142857142857144,0,0,1,0
2006,7,2,15.0,30,36.0,8,19.0,9.0,11,1,2.142857142857143,1.2857142857142858,0,1,7,9,1,0,3.0,3.0,1.6666666666666667,0,3,4,4,-9,0.15463917525773196,0.125,-12.0,3.0,25,15,6.0,-6.0,2.7142857142857144,5.142857142857143,0,0,0.24675324675324675,2.5714285714285716,0,1,1,0
2006,7,8,6.0,39,14.0,6,15.0,3.0,18,0,0.8571428571428571,0.42857142857142855,2,4,9,14,0,3,3.4285714285714284,1.0,2.0,3,9,3,4,-10,0.07058823529411765,0.046153846153846156,-11.0,0.0,25,15,3.0,-3.0,2.142857142857143,2.0,0,0,0.11904761904761904,0.25,1,0,1,0
2006,7,9,12.0,4,26.0,39,14.0,6.0,8,0,1.7142857142857142,0.8571428571428571,1,2,8,11,0,0,3.8,1.6666666666666667,0.6666666666666666,4,3,4,3,1,0.2033898305084746,0.07142857142857142,3.0,2.0,25,15,6.0,-6.0,2.0,3.7142857142857144,0,0,0.25,0.41269841269841273,0,1,0,1
2006,7,14,6.0,26,8.0,30,36.0,15.0,2,1,0.8571428571428571,2.142857142857143,3,0,12,9,2,0,2.888888888888889,1.4,1.4,3,3,2,8,12,0.07058823529411765,0.1724137931034483,2.0,4.0,25,15,-9.0,9.0,5.142857142857143,1.1428571428571428,0,0,2.5714285714285716,0.08163265306122448,0,0,0,0
2006,8,4,15.0,13,17.0,24,8.0,9.0,14,0,1.875,1.125,0,3,7,11,1,0,3.5,1.0,2.0,0,2,4,2,-10,0.4838709677419355,0.0989010989010989,4.0,3.0,26,15,6.0,-6.0,1.0,2.125,0,0,0.07142857142857142,0.53125,1,0,1,0
2006,8,19,3.0,6,21.0,22,12.0,9.0,13,0,0.375,1.125,4,1,10,13,2,2,3.0,0.0,0.0,2,4,3,1,6,0.043478260869565216,0.5,1.0,-6.0,26,15,-6.0,6.0,1.5,2.625,0,0,0.11538461538461539,0.13815789473684212,0,0,1,0
2006,8,5,18.0,5,33.0,41,39.0,18.0,1,0,2.25,2.25,2,0,7,11,1,0,3.4285714285714284,3.0,0.3333333333333333,1,7,9,8,4,0.1978021978021978,0.24324324324324326,6.0,4.0,26,15,0.0,0.0,4.875,4.125,0,0,4.875,0.825,0,1,1,0
2006,8,10,12.0,8,23.0,33,28.0,12.0,7,1,1.5,1.5,1,2,12,10,2,2,4.0,4.0,1.0,9,7,6,5,3,0.15384615384615385,0.6,3.0,3.0,26,15,0.0,0.0,3.5,2.875,0,0,0.5,0.2875,0,1,0,1
2006,8,6,18.0,30,54.0,28,3.0,6.0,16,0,2.25,0.75,2,3,8,13,0,2,3.75,2.8,0.8,2,1,5,1,-10,0.1836734693877551,0.07894736842105263,5.0,-6.0,26,15,12.0,-12.0,0.375,6.75,0,0,0.0234375,1.125,0,1,0,1
2006,8,2,21.0,34,46.0,37,18.0,15.0,9,0,2.625,1.875,0,1,7,10,1,2,1.875,0.3333333333333333,1.6666666666666667,3,4,12,3,-7,0.27631578947368424,0.19736842105263158,4.0,5.0,27,15,6.0,-6.0,2.25,5.75,0,0,0.25,2.875,1,0,1,0
2006,8,18,3.0,12,4.0,3,6.0,3.0,20,0,0.375,0.375,4,4,9,9,0,0,2.4285714285714284,2.0,0.5,2,5,2,3,-2,0.031578947368421054,0.03614457831325301,-8.0,-8.0,27,15,0.0,0.0,0.75,0.5,0,0,0.0375,0.027777777777777776,0,1,1,0
2006,8,11,12.0,39,32.0,13,17.0,15.0,4,0,1.5,1.875,1,0,11,12,0,2,3.3333333333333335,3.0,0.5,5,7,6,5,7,0.13953488372093023,0.42857142857142855,4.0,3.0,28,15,-3.0,3.0,2.125,4.0,0,0,0.53125,0.36363636363636365,0,1,1,0
2006,8,1,18.0,41,39.0,14,15.0,3.0,17,0,2.25,0.375,0,3,7,14,1,3,0.0,0.0,0.0,2,10,10,3,-16,0.2647058823529412,0.5,5.0,0.0,29,15,15.0,-15.0,1.875,4.875,0,0,0.11029411764705882,4.875,0,0,1,0
2006,8,7,12.0,33,28.0,26,12.0,6.0,15,0,1.5,0.75,2,3,9,10,0,2,1.0,0.0,0.0,4,6,5,2,-8,0.75,0.06896551724137931,3.0,1.0,30,15,6.0,-6.0,1.5,3.5,0,0,0.1,0.5,0,0,1,0
2006,9,14,9.0,24,8.0,5,39.0,21.0,1,1,1.0,2.3333333333333335,3,0,8,8,0,0,3.2,0.8,2.6,2,5,2,9,13,0.10588235294117647,0.23863636363636365,-6.0,5.0,30,15,-12.0,12.0,4.333333333333333,0.8888888888888888,0,0,4.333333333333333,0.06349206349206349,1,0,1,0
2006,9,11,12.0,19,16.0,8,25.0,12.0,10,1,1.3333333333333333,1.3333333333333333,1,1,7,11,1,0,2.7777777777777777,1.75,0.5,2,4,8,6,1,0.1276595744680851,0.1643835616438356,3.0,3.0,30,16,0.0,0.0,2.7777777777777777,1.7777777777777777,0,0,0.2777777777777778,0.1616161616161616,0,1,1,0
2006,9,13,9.0,22,13.0,4,35.0,15.0,5,1,1.0,1.6666666666666667,1,2,9,8,0,0,1.0,1.0,0.0,5,2,5,5,8,0.5,0.2631578947368421,2.0,5.0,30,17,-6.0,6.0,3.888888888888889,1.4444444444444444,0,0,0.7777777777777778,0.1111111111111111,0,1,0,1
2006,9,1,21.0,5,39.0,39,34.0,15.0,7,0,2.3333333333333335,1.6666666666666667,0,2,7,8,1,0,2.3333333333333335,1.75,0.75,2,6,12,4,-6,0.22826086956521738,0.17647058823529413,3.0,5.0,31,17,6.0,-6.0,3.7777777777777777,4.333333333333333,0,0,0.5396825396825397,4.333333333333333,0,1,1,0
2006,9,17,6.0,28,4.0,33,36.0,18.0,6,0,0.6666666666666666,2.0,3,2,13,13,2,2,2.0,1.0,0.0,4,8,1,7,11,0.07894736842105263,0.8571428571428571,2.0,3.0,31,17,-12.0,12.0,4.0,0.4444444444444444,0,0,0.6666666666666666,0.0261437908496732,0,1,1,0
2006,9,19,3.0,14,15.0,24,8.0,9.0,14,1,0.3333333333333333,1.0,4,3,14,8,3,0,0.0,0.0,0.0,8,3,4,2,5,0.75,0.09782608695652174,0.0,2.0,31,17,-6.0,6.0,0.8888888888888888,1.6666666666666667,0,0,0.06349206349206349,0.08771929824561404,0,0,0,1
2006,9,8,15.0,37,18.0,30,57.0,21.0,3,1,1.6666666666666667,2.3333333333333335,2,0,7,11,1,0,2.2222222222222223,1.0,0.75,1,4,9,12,5,0.15789473684210525,0.23863636363636365,3.0,4.0,31,18,-6.0,6.0,6.333333333333333,2.0,0,0,2.111111111111111,0.25,0,1,1,0
2006,9,20,3.0,3,8.0,34,49.0,24.0,2,1,0.3333333333333333,2.6666666666666665,4,0,14,13,3,2,2.25,1.0,1.2,8,7,2,7,18,0.033707865168539325,0.3157894736842105,1.0,6.0,31,18,-21.0,21.0,5.444444444444445,0.8888888888888888,0,0,2.7222222222222223,0.04444444444444444,1,0,0,1
2006,9,16,6.0,26,12.0,19,16.0,12.0,11,0,0.6666666666666666,1.3333333333333333,3,1,10,14,2,3,3.4444444444444446,1.5,2.25,7,4,3,0,5,0.06976744186046512,0.13636363636363635,2.0,-11.0,31,18,-6.0,6.0,1.7777777777777777,1.3333333333333333,0,0,0.1616161616161616,0.08333333333333333,1,0,0,1
2006,9,18,6.0,6,23.0,4,35.0,15.0,5,1,0.6666666666666666,1.6666666666666667,4,2,13,9,2,0,2.0,1.0,0.6666666666666666,3,2,5,8,13,0.08571428571428572,0.25862068965517243,1.0,4.0,31,19,-9.0,9.0,3.888888888888889,2.5555555555555554,0,0,0.7777777777777778,0.1419753086419753,0,1,0,1
2006,10,8,18.0,33,39.0,37,18.0,15.0,9,0,1.8,1.5,2,1,11,14,0,3,3.0,0.0,0.0,4,7,7,3,-1,1.0588235294117647,0.19480519480519481,3.0,1.0,32,19,3.0,-3.0,1.8,3.9,0,0,0.2,0.4875,0,0,1,0
2006,10,11,15.0,39,34.0,14,19.0,3.0,16,0,1.5,0.3,1,3,7,14,1,3,0.0,0.0,0.0,5,13,7,3,-5,0.1724137931034483,0.42857142857142855,5.0,0.0,33,19,12.0,-12.0,1.9,3.4,0,0,0.11875,0.3090909090909091,0,0,1,0
2006,10,15,6.0,12,7.0,34,52.0,27.0,1,0,0.6,2.7,3,0,11,11,0,0,2.625,2.25,1.5,4,8,5,10,14,0.0625,0.35064935064935066,2.0,5.0,33,19,-21.0,21.0,5.2,0.7,0,0,5.2,0.04666666666666666,0,1,1,0
2006,10,4,24.0,30,58.0,3,9.0,3.0,19,0,2.4,0.3,0,4,9,12,0,2,3.1818181818181817,2.5,0.8333333333333334,3,8,8,5,-15,0.24242424242424243,0.03571428571428571,5.0,1.0,33,19,21.0,-21.0,0.9,5.8,0,0,0.04736842105263158,1.45,0,1,1,0
2006,10,7,21.0,41,47.0,26,20.0,9.0,14,1,2.1,0.9,2,3,7,14,1,3,2.857142857142857,2.6,1.0,2,8,13,2,-7,0.30434782608695654,0.10227272727272728,5.0,1.0,33,19,12.0,-12.0,2.0,4.7,0,0,0.14285714285714285,0.6714285714285715,0,1,1,0
2006,10,1,27.0,34,52.0,30,58.0,24.0,4,0,2.7,2.4,0,0,7,7,1,1,4.0,2.25,2.0,3,4,15,13,-3,0.35064935064935066,0.2696629213483146,5.0,5.0,33,19,3.0,-3.0,5.8,5.2,0,0,1.45,5.2,0,1,1,0
2006,10,2,27.0,5,63.0,32,11.0,0.0,20,0,2.7,0.0,0,4,7,14,1,3,2.8,2.3333333333333335,0.16666666666666666,2,6,16,0,-18,0.2903225806451613,0.0,4.0,0.0,34,19,27.0,-27.0,1.1,6.3,0,0,0.05500000000000001,3.15,0,1,1,0
2006,10,6,21.0,4,43.0,12,7.0,6.0,15,1,2.1,0.6,2,3,9,14,0,3,3.0,2.0,0.0,5,4,7,0,-9,0.35,0.07058823529411765,4.0,-7.0,34,19,15.0,-15.0,0.7,4.3,0,0,0.04666666666666666,0.7166666666666667,0,1,0,1
2006,10,16,3.0,14,19.0,22,13.0,9.0,13,0,0.3,0.9,3,1,14,12,3,2,0.0,0.0,0.0,11,6,6,2,3,0.6,0.47368421052631576,0.0,3.0,34,19,-6.0,6.0,1.3,1.9,0,0,0.1,0.11875,0,0,0,1
2006,10,9,15.0,37,18.0,19,18.0,12.0,12,0,1.5,1.2,1,1,8,14,0,3,2.272727272727273,1.0,0.8,2,8,9,1,-3,0.15625,0.1348314606741573,2.0,2.0,35,19,3.0,-3.0,1.8,1.8,0,0,0.15,0.2,0,1,1,0
2006,11,10,12.0,26,22.0,24,18.0,12.0,12,0,1.0909090909090908,1.0909090909090908,1,1,13,9,2,0,2.5714285714285716,2.0,0.0,8,5,7,5,-2,0.13793103448275862,0.12903225806451613,2.0,2.0,36,19,0.0,0.0,1.6363636363636365,2.0,0,0,0.13636363636363638,0.2,0,1,0,1
2006,11,17,3.0,3,11.0,33,43.0,21.0,3,0,0.2727272727272727,1.9090909090909092,3,0,14,12,3,2,4.0,2.0,3.0,11,12,3,10,14,0.03333333333333333,0.9545454545454546,1.0,4.0,36,19,-18.0,18.0,3.909090909090909,1.0,0,0,1.303030303030303,0.058823529411764705,1,0,1,0
2006,11,15,9.0,28,8.0,41,48.0,21.0,2,1,0.8181818181818182,1.9090909090909092,3,0,11,8,0,0,2.0,1.3333333333333333,1.0,7,10,5,9,13,0.11688311688311688,0.28,3.0,5.0,36,20,-12.0,12.0,4.363636363636363,0.7272727272727273,0,0,2.1818181818181817,0.048484848484848485,0,1,1,0
2006,11,12,12.0,24,18.0,28,8.0,9.0,15,1,1.0909090909090908,0.8181818181818182,1,3,10,12,2,2,3.0,1.5,1.5,6,4,3,2,-3,0.13953488372093023,0.11688311688311688,4.0,3.0,36,20,3.0,-3.0,0.7272727272727273,1.6363636363636365,0,0,0.048484848484848485,0.13636363636363638,0,0,0,1
2006,11,2,21.0,41,48.0,37,26.0,18.0,9,1,1.9090909090909092,1.6363636363636365,0,1,8,14,0,3,2.0,0.0,1.0,4,9,14,3,-7,0.3,0.23076923076923078,2.0,2.0,36,21,3.0,-3.0,2.3636363636363638,4.363636363636363,0,0,0.26262626262626265,2.1818181818181817,1,0,1,0
2006,11,11,12.0,19,18.0,3,11.0,3.0,17,1,1.0909090909090908,0.2727272727272727,1,3,8,10,0,2,2.7777777777777777,1.6,1.0,3,10,8,6,-6,0.12631578947368421,0.03529411764705882,2.0,1.0,36,22,9.0,-9.0,1.0,1.6363636363636365,0,0,0.058823529411764705,0.1487603305785124,0,1,1,0
2006,11,8,18.0,39,38.0,26,22.0,12.0,10,1,1.6363636363636365,1.0909090909090908,2,1,7,13,1,2,2.5,2.2,0.2,5,9,9,4,-2,0.20454545454545456,0.1348314606741573,4.0,2.0,36,22,6.0,-6.0,2.0,3.4545454545454546,0,0,0.2,0.4318181818181818,0,1,1,0
2006,11,4,21.0,4,45.0,13,19.0,18.0,7,0,1.9090909090909092,1.6363636363636365,0,2,12,10,2,2,2.0,0.0,1.0,7,8,8,5,-3,0.3442622950819672,0.5,3.0,3.0,37,22,3.0,-3.0,1.7272727272727273,4.090909090909091,0,0,0.24675324675324675,1.0227272727272727,1,0,1,0
2006,11,20,0.0,32,11.0,14,23.0,6.0,18,0,0.0,0.5454545454545454,4,4,14,14,3,3,0.0,0.0,0.0,10,15,4,3,2,0.0,0.75,0.0,1.0,37,22,-6.0,6.0,2.090909090909091,1.0,0,0,0.11616161616161616,0.05,0,0,1,0
2006,11,3,21.0,33,43.0,34,64.0,30.0,1,1,1.9090909090909092,2.727272727272727,0,0,7,8,1,0,1.0,0.0,0.0,4,10,9,11,2,1.1666666666666667,0.38461538461538464,4.0,6.0,37,22,-9.0,9.0,5.818181818181818,3.909090909090909,0,0,5.818181818181818,1.303030303030303,0,0,1,0
2006,12,13,12.0,12,19.0,30,66.0,27.0,3,1,1.0,2.25,1,0,7,8,1,0,3.3,1.4,1.4,5,6,7,14,10,0.12371134020618557,0.3,4.0,4.0,37,23,-15.0,15.0,5.5,1.5833333333333333,0,0,1.8333333333333333,0.12179487179487179,0,0,1,0
2006,12,6,21.0,37,28.0,24,22.0,12.0,14,0,1.75,1.0,2,3,9,12,0,2,3.25,3.0,0.2,2,8,13,5,-8,0.21649484536082475,0.1276595744680851,3.0,1.0,37,23,9.0,-9.0,1.8333333333333333,2.3333333333333335,0,0,0.13095238095238096,0.3888888888888889,0,1,1,0
2006,12,10,18.0,13,19.0,12,19.0,12.0,13,1,1.5,1.0,1,1,7,13,1,2,2.5,3.0,0.0,0,5,5,2,-3,0.5625,0.13953488372093023,4.0,4.0,37,24,6.0,-6.0,1.5833333333333333,1.5833333333333333,0,0,0.12179487179487179,0.15833333333333333,0,1,1,0
2006,12,8,18.0,26,42.0,22,15.0,9.0,17,0,1.5,0.75,2,3,11,10,0,2,2.5,0.0,1.0,8,8,10,3,-9,0.20454545454545456,0.45,4.0,3.0,37,24,9.0,-9.0,1.25,3.5,0,0,0.07352941176470588,0.4375,1,0,0,0
2006,12,1,33.0,34,70.0,19,18.0,12.0,15,0,2.75,1.0,0,3,7,14,1,3,2.0,0.75,1.25,4,12,17,1,-14,0.4230769230769231,0.13333333333333333,5.0,0.0,38,24,21.0,-21.0,1.5,5.833333333333333,0,0,0.1,5.833333333333333,1,0,1,0
2006,12,12,12.0,28,16.0,39,40.0,18.0,9,0,1.0,1.5,1,1,8,10,0,2,3.75,1.3333333333333333,1.0,9,10,5,4,3,0.15384615384615385,0.20930232558139536,3.0,4.0,38,24,-6.0,6.0,3.3333333333333335,1.3333333333333333,0,0,0.3703703703703704,0.1111111111111111,0,1,1,0
2006,12,3,27.0,30,66.0,33,53.0,21.0,7,1,2.25,1.75,0,2,11,10,0,2,6.0,4.0,2.0,4,16,10,12,-4,0.27,0.9130434782608695,4.0,3.0,38,25,6.0,-6.0,4.416666666666667,5.5,0,0,0.630952380952381,1.8333333333333333,0,1,1,0
2006,12,18,6.0,14,25.0,6,23.0,6.0,19,1,0.5,0.5,4,4,13,14,2,3,0.0,0.0,0.0,12,12,8,6,-1,1.0,0.09090909090909091,1.0,1.0,38,26,0.0,0.0,1.9166666666666667,2.0833333333333335,0,0,0.10087719298245615,0.11574074074074076,0,0,0,0
